Warehouse Location,Customer,Ship To Location,Sales Order Number,Salesperson,Customer PO Number,Commodity ID,Style ID,Size ID,Grade ID,Label ID,Region ID,Method ID,Storage ID,Color ID,Order Quantity,Sales Order Date,Ship Date
COBBLESTONE,"MARKON COOPERATIVE, INC.","LITHIA SPRINGS, GA",368286,SETH NORDELL,U105560P11,NAVEL,5# CARTON,088,FANCY,MFC,USA,CPK F CT MFC,COBBLESTONE,REGULAR,32,2024-10-29,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","MISSOURI CITY, TX",368102,SETH NORDELL,U101390P05,NAVEL,CTN,088,FANCY,MFC,USA,CTN,COBBLESTONE,REGULAR,18,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","PLANT CITY, FL",368133,SETH NORDELL,U103110P04,LEMON,10# CARTON,140,FANCY,MFC,USA,CPK F CT MFC,COBBLESTONE,REGULAR,85,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","PLANT CITY, FL",368133,SETH NORDELL,U103110P04,MANDARIN,15.5KG,003,FANCY,,CHILE,ORIG CTN,COBBLESTONE,REGULAR,10,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","PLANT CITY, FL",368133,SETH NORDELL,U103110P04,NAVEL,5# CARTON,088,FANCY,MFC,USA,CPK F CT MFC,COBBLESTONE,REGULAR,34,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","RICHMOND, BC",368285,SETH NORDELL,U105080P01,NAVEL,CTN,056,CHOICE,,USA,CTN,COBBLESTONE,REGULAR,108,2024-10-29,2024-10-31
COBBLESTONE,"MARKON COOPERATIVE, INC.","RICHMOND, BC",368285,SETH NORDELL,U105080P01,NAVEL,CTN,113,CHOICE,NO STICKER,USA,CTN,COBBLESTONE,REGULAR,162,2024-10-29,2024-10-31
COBBLESTONE,"MARKON COOPERATIVE, INC.","SALT LAKE CITY, UT",368219,SETH NORDELL,U104340P02,MANDARIN,GIRO 6-5#,032,FANCY,POPPIES,USA,6 1/2 KRAFT,COBBLESTONE,REGULAR,40,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SALT LAKE CITY, UT",368405,SETH NORDELL,U107060P05,MANDARIN,GIRO 6-5#,032,FANCY,POPPIES,USA,6 1/2 KRAFT,COBBLESTONE,REGULAR,25,2024-10-29,2024-10-31
COBBLESTONE,"MARKON COOPERATIVE, INC.","SELMA, TX",368217,SETH NORDELL,U104380P03,LEMON,CTN,165,CHOICE,ESS,USA,CTN,COBBLESTONE,REGULAR,60,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SELMA, TX",368217,SETH NORDELL,U104380P03,LEMON,CTN,200,CHOICE,ESS,USA,CTN,COBBLESTONE,REGULAR,36,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SELMA, TX",368217,SETH NORDELL,U104380P03,LEMON,10# CARTON,165,CHOICE,,USA,CPK C CT ESS,COBBLESTONE,REGULAR,10,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SELMA, TX",368217,SETH NORDELL,U104380P03,NAVEL,CTN,088,CHOICE,ESS,USA,SCTN C CT ESS,COBBLESTONE,REGULAR,21,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SELMA, TX",368217,SETH NORDELL,U104380P03,NAVEL,CTN,113,CHOICE,ESS,USA,SCTN C CT ESS,COBBLESTONE,REGULAR,18,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SELMA, TX",368217,SETH NORDELL,U104380P03,NAVEL,10# CARTON,088,FANCY,,USA,CPK ORN KRP,COBBLESTONE,REGULAR,17,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SHEPHERDSVILLE, KY",368410,SETH NORDELL,U107730P01,LEMON,10# CARTON,140,FANCY,MFC,USA,CPK F CT MFC,COBBLESTONE,REGULAR,40,2024-10-30,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SHEPHERDSVILLE, KY",368410,SETH NORDELL,U107730P01,MANDARIN,15.5KG,003,FANCY,POPPIES,CHILE,ORIG CTN,COBBLESTONE,REGULAR,135,2024-10-30,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SPRINGFIELD, OH",368287,SETH NORDELL,U105460P01,MANDARIN,15.5KG,003,FANCY,POPPIES,CHILE,ORIG CTN,COBBLESTONE,REGULAR,60,2024-10-29,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SPRINGFIELD, OH",368287,SETH NORDELL,U105460P01,NAVEL,CTN,072,FANCY,MFC,USA,CTN,COBBLESTONE,REGULAR,8,2024-10-29,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","SPRINGFIELD, OH",368287,SETH NORDELL,U105460P01,NAVEL,CTN,138,CHOICE,ESS,USA,SCTN C CT ESS,COBBLESTONE,REGULAR,70,2024-10-29,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","TAUNTON, MA",368111,SETH NORDELL,U102570P02,NAVEL,CTN,088,FANCY,MFC,USA,CTN,COBBLESTONE,REGULAR,18,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","TAUNTON, MA",368111,SETH NORDELL,U102570P02,NAVEL,CTN,113,FANCY,,USA,CTN,COBBLESTONE,REGULAR,9,2024-10-28,2024-10-30
COBBLESTONE,"MARKON COOPERATIVE, INC.","TAUNTON, MA",368111,SETH NORDELL,U102570P02,NAVEL,CTN,138,FANCY,MFC,USA,CTN,COBBLESTONE,REGULAR,18,2024-10-28,2024-10-30
COBBLESTONE,MITCHELL GROCERY CORP.,"ALBERTVILLE, AL",368137,SAMANTHA HOUGH,87320,MANDARIN,GIRO 10-3#,003,FANCY,,CHILE,ORIG CTN,COBBLESTONE,REGULAR,60,2024-10-28,2024-10-30
COBBLESTONE,MITCHELL GROCERY CORP.,"ALBERTVILLE, AL",368137,SAMANTHA HOUGH,87320,NAVEL,CTN,088,FANCY,,USA,CTN,COBBLESTONE,REGULAR,54,2024-10-28,2024-10-30
COBBLESTONE,MITCHELL GROCERY CORP.,"ALBERTVILLE, AL",368137,SAMANTHA HOUGH,87320,NAVEL,GIRO 10-4#,072,FANCY,,USA,BAGMAS MED,COBBLESTONE,REGULAR,42,2024-10-28,2024-10-30
COBBLESTONE,MITCHELL GROCERY CORP.,"ALBERTVILLE, AL",368137,SAMANTHA HOUGH,87320,PUMMELO,CTN,014,FANCY,,USA,CTN,COBBLESTONE,REGULAR,27,2024-10-28,2024-10-30
COBBLESTONE,"MURGUIA FRUIT COMPANY, INC.","HOUSTON, TX",367545,JOEL YEARY,32708,NAVEL,CTN,138,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,648,2024-10-22,2024-10-30
COBBLESTONE,OLYMPIC FRUIT & VEG. DIST.,"LOS ANGELES, CA",368265,MARTIN GARCIA,546256,LEMON,CTN,115,FANCY,,USA,SCTN F LEM KRP,COBBLESTONE,REGULAR,54,2024-10-29,2024-10-31
COBBLESTONE,OLYMPIC FRUIT & VEG. DIST.,"LOS ANGELES, CA",368265,MARTIN GARCIA,546256,NAVEL,CTN,072,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,54,2024-10-29,2024-10-31
COBBLESTONE,OLYMPIC FRUIT & VEG. DIST.,"LOS ANGELES, CA",368265,MARTIN GARCIA,546256,NAVEL,CTN,088,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,162,2024-10-29,2024-10-31
COBBLESTONE,OLYMPIC FRUIT & VEG. DIST.,"LOS ANGELES, CA",368265,MARTIN GARCIA,546256,NAVEL,CTN,113,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,540,2024-10-29,2024-10-31
COBBLESTONE,"PRODUCE ALLIANCE, LLC.","BUFFALO GROVE, IL",368266,ALEX MARRIOTT,411753,NAVEL,CTN,113,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,108,2024-10-29,2024-10-30
COBBLESTONE,"PRODUCE ALLIANCE, LLC.","BUFFALO GROVE, IL",368267,ALEX MARRIOTT,411752,NAVEL,CTN,113,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,162,2024-10-29,2024-10-30
COBBLESTONE,RIGGIO DISTRIBUTION CO,"DETROIT, MI",368081,ALEX MARRIOTT,234395,LEMON,CTN,115,FANCY,,USA,SCTN F LEM KRP,COBBLESTONE,REGULAR,54,2024-10-28,2024-10-30
COBBLESTONE,RIGGIO DISTRIBUTION CO,"DETROIT, MI",368081,ALEX MARRIOTT,234395,LEMON,CTN,115,CHOICE,,USA,SCTN C LEM KRP,COBBLESTONE,REGULAR,54,2024-10-28,2024-10-30
COBBLESTONE,RIGGIO DISTRIBUTION CO,"DETROIT, MI",368081,ALEX MARRIOTT,234395,LEMON,CTN,140,CHOICE,,USA,SCTN C LEM KRP,COBBLESTONE,REGULAR,54,2024-10-28,2024-10-30
COBBLESTONE,RIGGIO DISTRIBUTION CO,"DETROIT, MI",368081,ALEX MARRIOTT,234395,LEMON,GIRO 18-2#,115,CHOICE,,USA,BAGMAS MED,COBBLESTONE,REGULAR,42,2024-10-28,2024-10-30
COBBLESTONE,RIGGIO DISTRIBUTION CO,"DETROIT, MI",368081,ALEX MARRIOTT,234395,NAVEL,CTN,088,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,108,2024-10-28,2024-10-30
COBBLESTONE,RIGGIO DISTRIBUTION CO,"DETROIT, MI",368081,ALEX MARRIOTT,234395,NAVEL,CTN,113,FANCY,NO STICKER,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,108,2024-10-28,2024-10-30
COBBLESTONE,"SAFEWAY, INC.","AUBURN, WA",367524,JOEL YEARY,311893,NAVEL,CTN,072,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,CHEP,0,2024-10-22,2024-10-30
COBBLESTONE,"SAFEWAY, INC.","AUBURN, WA",367524,JOEL YEARY,311893,NAVEL,CTN,088,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,CHEP,0,2024-10-22,2024-10-30
COBBLESTONE,"SAFEWAY, INC.","AUBURN, WA",367524,JOEL YEARY,311893,NAVEL,FOX 5-8#,088,CHOICE,SIG SELECT,USA,BAGMAS MED,COBBLESTONE,CHEP,126,2024-10-22,2024-10-30
COBBLESTONE,SAM'S CLUB,"DC#6055 - MONROE, GA",368020,PRESCOTT LEYBA,0871276328,LEMON,FOX 12-3#,115,FANCY,SAMS,USA,7 7/8 LEM SAMS,COBBLESTONE,CHEP,600,2024-10-25,2024-10-30
COBBLESTONE,"SUN FRESH INTERNATIONAL, LLC.","VISALIA, CA",368271,MARTIN GARCIA,113282,NAVEL,CTN,072,FANCY,,USA,2PE ORN PREM,COBBLESTONE,EXPORT,500,2024-10-29,2024-10-30
COBBLESTONE,"SUN FRESH INTERNATIONAL, LLC.","VISALIA, CA",368271,MARTIN GARCIA,113282,NAVEL,CTN,072,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,EXPORT,162,2024-10-29,2024-10-30
COBBLESTONE,"SUN FRESH INTERNATIONAL, LLC.","VISALIA, CA",368271,MARTIN GARCIA,113282,NAVEL,CTN,088,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,EXPORT,378,2024-10-29,2024-10-30
COBBLESTONE,TARGET CORPORATION,"CEDAR FALLS, IA DC 3895",367911,PRESCOTT LEYBA,10001115869-3895,LEMON,CTN,115,FANCY,,USA,SCTN F LEM KRP,COBBLESTONE,CHEP,49,2024-10-24,2024-10-30
COBBLESTONE,TARGET CORPORATION,"CEDAR FALLS, IA DC 3895",367911,PRESCOTT LEYBA,10001115869-3895,LEMON,17.2 KG,115,FANCY,,CHILE,ORIG CTN,COBBLESTONE,CHEP,221,2024-10-24,2024-10-30
COBBLESTONE,TARGET CORPORATION,"CEDAR FALLS, IA DC 3895",367911,PRESCOTT LEYBA,10001115869-3895,NAVEL,CTN,072,FANCY,,USA,CTN,COBBLESTONE,CHEP,162,2024-10-24,2024-10-30
COBBLESTONE,TARGET CORPORATION,"CEDAR FALLS, IA DC 3895",368366,PRESCOTT LEYBA,10001120979-3895,MANDARIN,GIRO 10-3#,003,FANCY,GOOD & GATHER,CHILE,ORIG CTN,COBBLESTONE,CHEP,1200,2024-10-29,2024-10-31
COBBLESTONE,THE MIDWEST'S BEST PRODUCE COMPANY,"SAINT LOUIS, MO",368079,SAMANTHA HOUGH,85577,GRAPEFRUIT,CTN,064,FANCY,,USA,CTN,COBBLESTONE,REGULAR,0,2024-10-27,2024-10-30
COBBLESTONE,THE MIDWEST'S BEST PRODUCE COMPANY,"SAINT LOUIS, MO",368079,SAMANTHA HOUGH,85577,NAVEL,CTN,088,FANCY,,USA,CTN,COBBLESTONE,REGULAR,270,2024-10-27,2024-10-30
COBBLESTONE,THE MIDWEST'S BEST PRODUCE COMPANY,"SAINT LOUIS, MO",368079,SAMANTHA HOUGH,85577,NAVEL,CTN,088,CHOICE,,USA,CTN,COBBLESTONE,REGULAR,0,2024-10-27,2024-10-30
COBBLESTONE,THE MIDWEST'S BEST PRODUCE COMPANY,"SAINT LOUIS, MO",368079,SAMANTHA HOUGH,85577,NAVEL,CTN,113,FANCY,,USA,CTN,COBBLESTONE,REGULAR,54,2024-10-27,2024-10-30
COBBLESTONE,THE MIDWEST'S BEST PRODUCE COMPANY,"SAINT LOUIS, MO",368079,SAMANTHA HOUGH,85577,NAVEL,CTN,138,FANCY,,USA,CTN,COBBLESTONE,REGULAR,0,2024-10-27,2024-10-30
COBBLESTONE,THE UNITED FAMILY,"LUBBOCK, TX",368096,JOEL YEARY,5345169,NAVEL,CTN,056,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,CHEP,108,2024-10-28,2024-10-30
COBBLESTONE,THE UNITED FAMILY,"LUBBOCK, TX",368096,JOEL YEARY,5345169,NAVEL,GIRO 10-4#,088,CHOICE,SIG SELECT,USA,BAGMAS MED,COBBLESTONE,CHEP,168,2024-10-28,2024-10-30
COBBLESTONE,TOPCO ASSOCIATES LLC,"ALBRECHT- AKRON, OH",367727,PRESCOTT LEYBA,9500633357,LEMON,CTN,075,FANCY,,USA,CTN,COBBLESTONE,CHEP,27,2024-10-23,2024-10-30
COBBLESTONE,TOPCO ASSOCIATES LLC,"ALBRECHT- AKRON, OH",367727,PRESCOTT LEYBA,9500633357,LEMON,GIRO 18-2#,095,FANCY,BASKET & BUSHEL,USA,BAGMAS MED,COBBLESTONE,CHEP,21,2024-10-23,2024-10-30
COBBLESTONE,TOPCO ASSOCIATES LLC,"ALBRECHT- AKRON, OH",367727,PRESCOTT LEYBA,9500633357,NAVEL,CTN,048,FANCY,,USA,CTN,COBBLESTONE,CHEP,27,2024-10-23,2024-10-30
COBBLESTONE,TOPCO ASSOCIATES LLC,"ALBRECHT- AKRON, OH",367727,PRESCOTT LEYBA,9500633357,NAVEL,CTN,072,FANCY,,USA,CTN,COBBLESTONE,CHEP,18,2024-10-23,2024-10-30
COBBLESTONE,TOPCO ASSOCIATES LLC,"ALBRECHT- AKRON, OH",367727,PRESCOTT LEYBA,9500633357,NAVEL,FOX 6-8#,072,CHOICE,,USA,BAGMAS LRG,COBBLESTONE,CHEP,42,2024-10-23,2024-10-30
COBBLESTONE,TOPCO ASSOCIATES LLC,"ALBRECHT- AKRON, OH",367727,PRESCOTT LEYBA,9500633357,NAVEL,GIRO 12-3#,088,FANCY,,USA,BAGMAS MED,COBBLESTONE,CHEP,42,2024-10-23,2024-10-30
COBBLESTONE,UNFI,"CENTRALIA, WA",368268,ALEX MARRIOTT,46-376669,GRAPEFRUIT,GIRO 8-5#,056,FANCY,,USA,9 3/4 GRPF KRP,COBBLESTONE,CHEP,40,2024-10-29,2024-10-31
COBBLESTONE,UNFI,"CENTRALIA, WA",368283,ALEX MARRIOTT,4637666800,NAVEL,CTN,072,FANCY,,USA,SCTN F NAV KRP,COBBLESTONE,REGULAR,81,2024-10-29,2024-10-31
COBBLESTONE,UNFI,"CENTRALIA, WA",368283,ALEX MARRIOTT,4637666800,NAVEL,10# CARTON,088,CHOICE,,USA,CPK ORN KRP,COBBLESTONE,REGULAR,170,2024-10-29,2024-10-31
COBBLESTONE,UNFI,"CENTRALIA, WA",368283,ALEX MARRIOTT,4637666800,NAVEL,FOX 4-10#,072,CHOICE,,USA,BAGMAS MED,COBBLESTONE,REGULAR,160,2024-10-29,2024-10-31
COBBLESTONE,UNFI,"CENTRALIA, WA",368297,ALEX MARRIOTT,4637666900,GRAPEFRUIT,GIRO 8-5#,056,CHOICE,,USA,BAGMAS MED,COBBLESTONE,REGULAR,40,2024-10-29,2024-10-31
COBBLESTONE,WAKEFERN FOOD CORP.,"ELIZABETH, NJ",367852,JOEL YEARY,16675741,NAVEL,GIRO 7-4#,088,FANCY,,USA,6 1/2 KRAFT,COBBLESTONE,REGULAR,1200,2024-10-24,2024-10-31
COBBLESTONE,WAKEFERN FOOD CORP.,"ELIZABETH, NJ",368309,JOEL YEARY,16676774,LEMON,GIRO 18-2#,165,CHOICE,,USA,BAGMAS MED,COBBLESTONE,REGULAR,462,2024-10-29,2024-10-30
COBBLESTONE,WAKEFERN FOOD CORP.,"ELIZABETH, NJ",368309,JOEL YEARY,16676774,NAVEL,CTN,056,FANCY,,USA,CTN,COBBLESTONE,REGULAR,108,2024-10-29,2024-10-30
COBBLESTONE,WHOLE FOODS PRODUCE,"BRASELTON, GA",368171,DUNCAN MARRIOTT,5407894,NAVEL,GIRO 10-4#,113,FANCY,,USA,BAGMAS MED,COBBLESTONE,REGULAR,168,2024-10-28,2024-10-31
COBBLESTONE,WHOLE FOODS PRODUCE,"CHICAGO, IL",368167,DUNCAN MARRIOTT,5407485,NAVEL,GIRO 10-4#,113,FANCY,,USA,BAGMAS MED,COBBLESTONE,REGULAR,252,2024-10-28,2024-10-31
COBBLESTONE,WHOLE FOODS PRODUCE,"LANDOVER, MD",368170,DUNCAN MARRIOTT,5407695,NAVEL,GIRO 10-4#,113,FANCY,,USA,BAGMAS MED,COBBLESTONE,REGULAR,300,2024-10-28,2024-10-31
COBBLESTONE,WHOLE FOODS PRODUCE,"RICHMOND, CA",368040,DUNCAN MARRIOTT,5405183,NAVEL,GIRO 10-4#,113,FANCY,,USA,BAGMAS MED,COBBLESTONE,REGULAR,210,2024-10-25,2024-10-30
COBBLESTONE,"WR INTERNATIONAL, INC.","BUSAN, KOREA",367686,JIM LAMB,X00774,GRAPEFRUIT,CTN,040,EXP FANCY,,USA,SCTN GRPF KRP,COBBLESTONE,EXPORT,126,2024-10-23,2024-10-30
COBBLESTONE,"WR INTERNATIONAL, INC.","BUSAN, KOREA",367686,JIM LAMB,X00774,GRAPEFRUIT,CTN,048,EXP FANCY,,USA,SCTN GRPF KRP,COBBLESTONE,EXPORT,315,2024-10-23,2024-10-30
COBBLESTONE,"WR INTERNATIONAL, INC.","BUSAN, KOREA",367686,JIM LAMB,X00774,GRAPEFRUIT,CTN,056,EXP FANCY,,USA,SCTN GRPF KRP,COBBLESTONE,EXPORT,756,2024-10-23,2024-10-30
COBBLESTONE,"WR INTERNATIONAL, INC.","LOS ANGELES, CA",367970,MARTIN GARCIA,WR50874,NAVEL,CTN,072,CHOICE,,USA,SCTN C NAV KRP,COBBLESTONE,REGULAR,108,2024-10-25,2024-10-30
COBBLESTONE,"WR INTERNATIONAL, INC.","LOS ANGELES, CA",368284,MARTIN GARCIA,30628,GRAPEFRUIT,CTN,064,CHOICE,,USA,SCTN GRPF KRP,COBBLESTONE,REGULAR,25,2024-10-29,2024-10-30
COBBLESTONE,"WR INTERNATIONAL, INC.","LOS ANGELES, CA",368284,MARTIN GARCIA,30628,LEMON,CTN,200,CHOICE,,USA,SCTN C LEM KRP,COBBLESTONE,REGULAR,54,2024-10-29,2024-10-30
